Country,Name,State,fname
AR,Rincón de los Sauces,Q,Argentina
AR,Rio Colorado,R,Argentina
AR,Río Cuarto,X,Argentina
AR,Rio Cullen,,Argentina
AR,Río Gallegos,Z,Argentina
AR,Río Grande,V,Argentina
AR,Río Hondo,G,Argentina
AR,Río Mayo,U,Argentina
AR,Rio Segundo,X,Argentina
AR,Río Tercero,X,Argentina
AR,Río Turbio,Z,Argentina
AR,Rivadavia,M,Argentina
AR,Rodeo de la Cruz,M,Argentina
AR,Rodeo del Medio,M,Argentina
AR,Rojas,B,Argentina
AR,Rosario,S,Argentina
AR,Rosario de la Frontera,A,Argentina
AR,Rosario de Lerma,A,Argentina
AR,Rufino,S,Argentina
AR,Ruiz de Montoya,N,Argentina
AR,Sáenz Peña,B,Argentina
AR,Saladillo,B,Argentina
AR,Salta,A,Argentina
AR,Salto,B,Argentina
AR,Salto de las Rosas,M,Argentina
AR,San Agustin,X,Argentina
AR,San Andres,B,Argentina
AR,San Andrés de Giles,B,Argentina
AR,San Antonio de Areco,B,Argentina
AR,San Antonio de Arredondo,X,Argentina
AR,San Antonio de Padua,B,Argentina
AR,San Antonio Este,R,Argentina
AR,San Antonio Oeste,R,Argentina
AR,San Carlos,M,Argentina
AR,San Carlos Centro,S,Argentina
AR,San Carlos de Bariloche,R,Argentina
AR,San Fernando,B,Argentina
AR,San Fernando del Valle de Catamarca,K,Argentina
AR,San Francisco,X,Argentina
AR,San Francisco Solano,B,Argentina
AR,San Ignacio,N,Argentina
AR,San Isidro,B,Argentina
AR,San Javier,S,Argentina
AR,San Javier,N,Argentina
AR,San Jorge,S,Argentina
AR,San Jose,E,Argentina
AR,San José de Metán,A,Argentina
AR,San Juan,J,Argentina
AR,San Julian,Z,Argentina
AR,San Justo,B,Argentina
AR,San Lorenzo,L,Argentina
AR,San Luis,D,Argentina
AR,San Martin,B,Argentina
AR,San Martin,S,Argentina
AR,San Martin,M,Argentina
AR,San Martín de los Andes,Q,Argentina
AR,San Mateo,G,Argentina
AR,San Miguel,B,Argentina
AR,San Miguel de Tucumán,T,Argentina
AR,San Miguel del Monte,B,Argentina
AR,San Nicolás de los Arroyos,B,Argentina
AR,San Pedro,B,Argentina
AR,San Pedro,E,Argentina
AR,San Pedro,Y,Argentina
AR,San Rafael,M,Argentina
AR,San Salvador,E,Argentina
AR,San Salvador de Jujuy,Y,Argentina
AR,San Sebastián,V,Argentina
AR,San Vicente,N,Argentina
AR,Santa Ana,N,Argentina
AR,Santa Cruz,Z,Argentina
AR,Santa Fe,S,Argentina
AR,Santa Isabel,S,Argentina
AR,Santa Lucia,J,Argentina
AR,Santa Rosa,L,Argentina
AR,Santa Rosa,M,Argentina
AR,Santa Teresita,B,Argentina
AR,Santiago del Estero,G,Argentina
AR,Santo Tome,S,Argentina
AR,Sarandi,B,Argentina
AR,Sauce Viejo,S,Argentina
AR,Sierra Grande,R,Argentina
AR,Soldini,S,Argentina
AR,Sta. Lucía,J,Argentina
AR,Suipacha,B,Argentina
AR,Sunchales,S,Argentina
AR,Tabay,W,Argentina
AR,Tablada,B,Argentina
AR,Tafi Viejo,T,Argentina
AR,Tandil,B,Argentina
AR,Tapalque,B,Argentina
AR,Tartagal,A,Argentina
AR,Temperley,B,Argentina
AR,Teodelina,S,Argentina
AR,Ticino,X,Argentina
AR,Tigre,B,Argentina
AR,Tornquist,B,Argentina
AR,Tortuguitas,B,Argentina
AR,Trelew,U,Argentina
AR,Tres Arroyos,B,Argentina
AR,Tristan Suarez,B,Argentina
AR,Tucumán,T,Argentina
AR,Tunuyan,M,Argentina
AR,Ugarteche,M,Argentina
AR,Uranga,S,Argentina
AR,Urdurrain,,Argentina
AR,Uriburu,L,Argentina
AR,Ushuaia,V,Argentina
AR,Uspallata,M,Argentina
AR,Valcheta,R,Argentina
AR,Valentin Alsina,B,Argentina
AR,Vedia,B,Argentina
AR,Venado Tuerto,S,Argentina
AR,Viale,E,Argentina
AR,Vicente López,B,Argentina
AR,Vichigasta,F,Argentina
AR,Victoria,B,Argentina
AR,Viedma,R,Argentina
AR,Villa Adelina,B,Argentina
AR,Villa Allende,X,Argentina
AR,Villa Ballester,B,Argentina
AR,Villa Bosch,B,Argentina
AR,Villa Canas,S,Argentina
AR,Villa Carlos Paz,X,Argentina
AR,Villa Constitución,S,Argentina
AR,Villa del Rosario,X,Argentina
AR,Villa del Totoral,X,Argentina
AR,Villa Dolores,X,Argentina
AR,Villa Dominico,B,Argentina
AR,Villa Galicia,B,Argentina
AR,Villa Gesell,B,Argentina
AR,Villa Gobernador Galvez,S,Argentina
AR,Villa Hernandarias,E,Argentina
AR,Villa Insuperable,B,Argentina
AR,Villa la Angostura,Q,Argentina
AR,Villa Luzuriaga,B,Argentina
AR,Villa Lynch,B,Argentina
AR,Villa Madero,B,Argentina
AR,Villa Maipu,B,Argentina
AR,Villa Manzano,R,Argentina
AR,Villa María,X,Argentina
AR,Villa Mercedes,J,Argentina
AR,Villa Mercedes,D,Argentina
AR,Villa Nueva,X,Argentina
AR,Villa Paez,X,Argentina
AR,Villa Regina,R,Argentina
AR,Villa Tesei,B,Argentina
AR,Villa Zagala,B,Argentina
AR,Villalonga,B,Argentina
AR,Virrey del Pino,B,Argentina
AR,Vista Alegre,Q,Argentina
AR,Vista Flores,,Argentina
AR,Vistalba,M,Argentina
AR,Wilde,B,Argentina
AR,Yeruá,E,Argentina
AR,Zapala,Q,Argentina
AR,Zárate,B,Argentina
AR,Zonda,J,Argentina
AS,Apia,,American Samoa
AS,Fitiuta,,American Samoa
AS,Ofu,,American Samoa
AS,Pago Pago,,American Samoa
AS,Tau,,American Samoa
AS,Yucca,,American Samoa
AT,Absam,7,Austria
AT,Abtenau,5,Austria
AT,Abwinden,4,Austria
AT,Achau,,Austria
AT,Achenkirch,7,Austria
AT,Aderklaa,3,Austria
AT,Adlwang,,Austria
AT,Admont,6,Austria
AT,Adnet,5,Austria
AT,Afritz,,Austria
AT,Aggsbach Dorf,3,Austria
AT,Aggsbach Markt,3,Austria
AT,Aich,2,Austria
AT,Aigen,4,Austria
AT,Aigen im Mühlkreis,,Austria
AT,Albersdorf,6,Austria
AT,Alkoven,4,Austria
AT,Allentsteig,,Austria
AT,Allerheiligen,6,Austria
AT,Allhaming,4,Austria
AT,Allhartsberg,3,Austria
AT,Alpbach,7,Austria
AT,Altach,8,Austria
AT,Altaussee,6,Austria
AT,Altenberg,3,Austria
AT,Altenberg bei Linz,4,Austria
AT,Altenmarkt,,Austria
AT,Altenmarkt im Pongau,,Austria
AT,Altenwörth,3,Austria
AT,Altheim,4,Austria
AT,Althofen,,Austria
AT,Althofen,,Austria
AT,Altlengbach,,Austria
AT,Altmuenster,4,Austria
AT,Ameis,3,Austria
AT,Ampflwang im Hausruckwald,4,Austria
AT,Amstetten,,Austria
AT,Andau,,Austria
AT,Andelsbuch,8,Austria
AT,Andrichsfurt,4,Austria
AT,Anger,6,Austria
AT,Anif,,Austria
AT,Ansfelden,4,Austria
AT,Anthering,,Austria
AT,Antiesenhofen,,Austria
AT,Apetlon,1,Austria
AT,Arbesthal,3,Austria
AT,Ardagger,3,Austria
AT,Arnoldstein,,Austria
AT,Aschach an der Donau,4,Austria
AT,Aschach an der Steyr,4,Austria
AT,Aschbach Markt,3,Austria
AT,Aspang,3,Austria
AT,Aspern,,Austria
AT,Asten,4,Austria
AT,Attnang-Puchheim,4,Austria
AT,Atzenbrugg,3,Austria
AT,Au an der Donau,,Austria
AT,Auern,4,Austria
AT,Auersthal,,Austria
AT,Aurach Bei Kitzbuhel,7,Austria
AT,Aurolzmünster,,Austria
AT,Bad Aussee,,Austria
AT,Bad Deutsch-Altenburg,3,Austria
AT,Bad Erlach,3,Austria
AT,Bad Fischau,,Austria
AT,Bad Gleichenberg,,Austria
AT,Bad Goisern,4,Austria
AT,Bad Hall,,Austria
AT,Bad Ischl,,Austria
AT,Bad Kreuzen,,Austria
AT,Bad Leonfelden,4,Austria
AT,Bad Mitterndorf,6,Austria
AT,Bad Radkersburg,6,Austria
AT,Bad Sankt Leonhard im Lavanttal,2,Austria
AT,Bad Sauerbrunn,1,Austria
AT,Bad Schallerbach,4,Austria
AT,Bad Vigaun,5,Austria
AT,Bad Vöslau,,Austria
AT,Bad Wimsbach-Neydharting,4,Austria
AT,Baden,,Austria
AT,Badendorf,6,Austria
AT,Badersdorf,1,Austria
AT,Badgastein,5,Austria
AT,Baierdorf bei Anger,6,Austria
AT,Bärenbach,6,Austria
AT,Bärnbach,,Austria
AT,Baumgarten am Tullnerfeld,3,Austria
AT,Baumgartenberg,,Austria
AT,Behamberg,9,Austria
AT,Berghausen,6,Austria
AT,Bergheim/Salzburg,,Austria
AT,Berndorf,,Austria
AT,Bernhardsthal,3,Austria
AT,Bezau,8,Austria
AT,Biedermannsdorf,,Austria
AT,Birkfeld,6,Austria
AT,Bisamberg/Wien,,Austria
AT,Bischofshofen,5,Austria
AT,Bleiberg-Kreuth,2,Austria
AT,Bleiburg,,Austria
AT,Blindenmarkt,3,Austria
AT,Bludenz,,Austria
AT,Böheimkirchen,3,Austria
AT,Böhlerwenk,3,Austria
AT,Brand,8,Austria
AT,Brand,3,Austria
AT,Braunau am Inn,4,Austria
AT,Bregenz,8,Austria
AT,Breitenaich,4,Austria
AT,Breitenau,3,Austria
AT,Breitenau am Hochlantsch,6,Austria
AT,Breitenbrunn,,Austria
AT,Breitenfurt bei Wien,3,Austria
AT,Breitenschützing,4,Austria
AT,Breitenwaida,3,Austria
AT,Brixen im Thale,7,Austria
AT,Brixlegg,,Austria
AT,Bruck an der Glocknerstrasse,,Austria
AT,Bruck an der Leitha,,Austria
AT,Bruck an der Mur,,Austria
AT,Bruckbach,3,Austria
AT,Brückl,,Austria
AT,Brunn,,Austria
AT,Brunn am Gebirge,,Austria
AT,Brunnenthal,4,Austria
AT,Buch,3,Austria
AT,Burg,1,Austria
AT,Burgkirchen,4,Austria
AT,Bürs,8,Austria
AT,Dellach im Drautal,2,Austria
AT,Desselbrunn,4,Austria
AT,Deutsch Schutzen,,Austria
AT,Deutsch Wagram,,Austria
AT,Deutschkreutz,1,Austria
AT,Deutschlandsberg,,Austria
AT,Dietach,4,Austria
AT,Dietachdorf,4,Austria
AT,Dobermannsdorf,,Austria
AT,Dobl,4,Austria
AT,Dobl,6,Austria
AT,Donnerskirchen,1,Austria
AT,Dorf,4,Austria
AT,Dorfla,6,Austria
AT,Dornbirn,,Austria
AT,Drasenhofen,3,Austria
AT,Dross,3,Austria
AT,Dürnkrut,3,Austria
AT,Dürnstein,,Austria
AT,Ebbs,7,Austria
AT,Eben,,Austria
AT,Ebenau,5,Austria
AT,Ebenfurth,1,Austria
AT,Ebensee,4,Austria
AT,Ebenthal,,Austria
AT,Ebergassing,,Austria
AT,Eberndorf,2,Austria
AT,Ebersbrunn,3,Austria
AT,Eberschwang,4,Austria
AT,Ebersdorf,6,Austria
AT,Eberstalzell,4,Austria
AT,Eberstein,2,Austria
AT,Ebreichsdorf,3,Austria
AT,Edelstal,1,Austria
AT,Edlitz,3,Austria
AT,Eferding,,Austria
AT,Eggelsberg,4,Austria
AT,Eggenburg,3,Austria
AT,Eggendorf,3,Austria
AT,Eggendorf im Traunkreis,4,Austria
AT,Eggerding,4,Austria
AT,Ehrenhausen,,Austria
AT,Eibiswald,6,Austria
AT,Eisenerz,,Austria
AT,Eisenkappel-Vellach,2,Austria
AT,Eisenstadt,,Austria
AT,Elsarn am Jauerling,3,Austria
AT,Elsbethen Glasenbach,5,Austria
AT,Emmersdorf an der Donau,3,Austria
AT,Engabrunn,,Austria
AT,Engelhartszell,4,Austria
AT,Engelmannsbrunn,3,Austria
AT,Engerwitzdorf,4,Austria
AT,Enns,,Austria
AT,Ennsdorf,,Austria
AT,Enzersdorf an der Fischa,3,Austria
AT,Enzersdorf im Thale,3,Austria
AT,Enzesfeld,3,Austria
AT,Eppenstein,,Austria
AT,Erl,,Austria
AT,Ernsthofen,3,Austria
AT,Erpersdorf,,Austria
AT,Erpfendorf,,Austria
AT,Esternberg,4,Austria
AT,Etsdorf am Kamp,1,Austria
AT,Eugendorf,5,Austria
AT,Eurenhausen,,Austria
AT,Faistenau,,Austria
AT,Falkenstein,3,Austria
AT,Fehring,,Austria
AT,Feistritz,,Austria
AT,Feistritz an der Drau,,Austria
AT,Feistritz im Rosental,,Austria
AT,Feldbach,6,Austria
AT,Feldkirch,8,Austria
AT,Feldkirchen an der Donau,4,Austria
AT,Feldkirchen bei Graz,6,Austria
AT,Feldkirchen im Kärnten,,Austria
AT,Felixdorf,3,Austria
AT,Fels am Wagram,3,Austria
AT,Ferlach,,Austria
AT,Ferndorf,,Austria
AT,Fernitz,,Austria
AT,Feuersbrunn,3,Austria
AT,Fieberbrunn,7,Austria
AT,Fischamend Dorf,3,Austria
AT,Flachau,5,Austria
AT,Floridsdorf,9,Austria
AT,Fohnsdorf,6,Austria
AT,Fornach,4,Austria
AT,Forstau,5,Austria
AT,Frankenburg,4,Austria
AT,Frankenmarkt,,Austria
AT,Frastanz,,Austria
AT,Frauendorf,3,Austria
AT,Frauendorf An Der Au,3,Austria
AT,Frauenkirchen,,Austria
AT,Frauental an der Lassnitz,6,Austria
AT,Freinberg,4,Austria
AT,Freistadt,,Austria
AT,Fresing,,Austria
AT,Freudenau,9,Austria
AT,Friedburg,4,Austria
AT,Friesach,2,Austria
AT,Fritzens,,Austria
AT,Frohnleiten,,Austria
AT,Frojach-Katsch,6,Austria
AT,Fügen,7,Austria
AT,Fulpmes,,Austria
AT,Fürnitz,2,Austria
AT,Fürstenfeld,6,Austria
AT,Furth bei Göttweig,,Austria
AT,Fuschl am See,5,Austria
AT,Fussach,,Austria
AT,Gaaden,3,Austria
AT,Gabersdorf,6,Austria
AT,Gablitz,3,Austria
AT,Gaflenz,4,Austria
AT,Gaishorn am See,6,Austria
AT,Gallbrunn,,Austria
AT,Gallneukirchen,4,Austria
AT,Galtür,7,Austria
AT,Gaming,3,Austria
AT,Gamlitz,6,Austria
AT,Gampern,4,Austria
AT,Gänserndorf,3,Austria
AT,Garsten,,Austria
AT,Gaspoltshofen,,Austria
AT,Gattendorf,1,Austria
AT,Gedersdorf,3,Austria
AT,Geinberg,,Austria
AT,Geras,3,Austria
AT,Gerasdorf bei Wien,3,Austria
AT,Gerersdorf bei Güssing,,Austria
AT,Geretsberg,4,Austria
AT,Getzersdorf,3,Austria
AT,Glanegg,2,Austria
AT,Glanz,,Austria
AT,Gleinstätten,6,Austria
AT,Gleisdorf,,Austria
AT,Gloggnitz,3,Austria
AT,Gmünd,,Austria
AT,Gmünd In Kärnten,2,Austria
AT,Gmunden,,Austria
AT,Gnas,6,Austria
AT,Gnesau,2,Austria
AT,Gödersdorf,2,Austria
AT,Gofis,8,Austria
AT,Goldwörth,4,Austria
AT,Golling an der Erlauf,,Austria
AT,Golling an der Salzach,5,Austria
AT,Gols,1,Austria
AT,Gosdorf,6,Austria
AT,Gösing,3,Austria
AT,Gössendorf,6,Austria
AT,Gottlesbrunn,3,Austria
AT,Göttlesbrunn-Arbesthal,3,Austria
AT,Gotzendorf,3,Austria
AT,Götzis,8,Austria
AT,Grafenbach,2,Austria
AT,Grafenstein,,Austria
AT,Grafenworth,3,Austria
AT,Gramastetten,4,Austria
AT,Gramatneusiedl,,Austria
AT,Granz,,Austria
AT,Gratkorn,,Austria
AT,Gratwein,6,Austria
AT,Graz,6,Austria
AT,Greifenstein,3,Austria
AT,Grein,,Austria
AT,Greinsfurth,3,Austria
AT,Gresten,3,Austria
AT,Grieskirchen,,Austria
AT,Griffen,,Austria
AT,Grinzens,7,Austria
AT,Gröbming,6,Austria
AT,Grödig,5,Austria
AT,Gross Gerungs,,Austria
AT,Gross Sankt Florian,6,Austria
AT,Grossebersdorf,3,Austria
AT,Grossenzersdorf/Wien,9,Austria
AT,Grosshöflein,,Austria
AT,Grosspetersdorf,1,Austria
AT,Grossraming,4,Austria
AT,Grossriedenthal,3,Austria
AT,Grossschönau,3,Austria
AT,Gross-Schweinbarth,3,Austria
AT,Grossweikersdorf,3,Austria
AT,Grosswiesendorf,3,Austria
AT,Grunddorf,3,Austria
AT,Gummern,2,Austria
AT,Gumpoldskirchen,,Austria
AT,Günselsdorf,3,Austria
AT,Gunskirchen,,Austria
AT,Guntramsdorf,,Austria
AT,Gurten,4,Austria
AT,Güssing,,Austria
AT,Gutenstein,,Austria
AT,Haag,,Austria
AT,Haag am Hausruck,4,Austria
AT,Hadersdorf,3,Austria
AT,Hadersdorf-Kammern,3,Austria
AT,Hagenbrunn,3,Austria
AT,Haibach,4,Austria
AT,Haid,,Austria
AT,Haidershofen,4,Austria
AT,Hainburg,,Austria
AT,Hainfeld,3,Austria
AT,Haitzendorf,3,Austria
AT,Halbturn,1,Austria
AT,Hall,6,Austria
AT,Hall in Tirol,7,Austria
AT,Hallein,,Austria
AT,Hallstatt,4,Austria
AT,Hallwang,5,Austria
AT,Handenberg,4,Austria
AT,Hansenhütte,,Austria
AT,Hard,,Austria
AT,Haring,7,Austria
AT,Haringsee,,Austria
AT,Harmannsdorf,3,Austria
AT,Hartberg,6,Austria
AT,Hartkirchen,4,Austria
AT,Hartl,6,Austria
AT,Haslach,4,Austria
AT,Haslach an der Mühl,4,Austria
AT,Haugschlag,3,Austria
AT,Haugsdorf,3,Austria
AT,Hausleiten,3,Austria
AT,Hausmannstatten,6,Austria
AT,Hausmannstätten,6,Austria
AT,Hausmenning,3,Austria
AT,Heidenreichstein,,Austria
AT,Heiligenkreuz,3,Austria
AT,Heiligenkreuz,1,Austria
AT,Heiligenkreuz,4,Austria
AT,Heiligenkreuz im Lafnitztal,1,Austria
AT,Heinfels,7,Austria
AT,Helfenberg,4,Austria
AT,Henndorf am Wallersee,,Austria
AT,Hennersdorf,3,Austria
AT,Hermagor,,Austria
AT,Herzogenburg,,Austria
AT,Herzogsdorf,4,Austria
AT,Hetzmannsdorf,3,Austria
AT,Hieflau,6,Austria
AT,Hilm,3,Austria
AT,Himberg,,Austria
AT,Hinterbrühl,3,Austria
AT,Hirm,1,Austria
AT,Hirnsdorf,6,Austria
AT,Hirschegg,8,Austria
AT,Hirschegg Rein,6,Austria
AT,Hirschwang,3,Austria
AT,Hirtenberg,,Austria
AT,Hitzendorf,6,Austria
AT,Hobenbach,3,Austria
AT,Hobersbrunn,3,Austria
AT,Hochfilzen,7,Austria
AT,Höchst,8,Austria
AT,Hofen,7,Austria
AT,Hofkirchen an der Trattnach,4,Austria
AT,Hofkirchen im Mühlkreis,4,Austria
AT,Hofkirchen im Traunkreis,4,Austria
AT,Hoflein,3,Austria
AT,Hofstatten An Der Raab,6,Austria
AT,Hohenau an der March,,Austria
AT,Höhenberg,3,Austria
AT,Hoheneich,3,Austria
AT,Hohenems,,Austria
AT,Hohenruppersdorf,,Austria
AT,Hohenwarth,3,Austria
AT,Hohenzell,4,Austria
AT,Hollabrunn,,Austria
AT,Hollenburg,,Austria
AT,Hollersbach,6,Austria
AT,Holzberg,6,Austria
AT,Holzhausen,4,Austria
AT,Hönigsberg,6,Austria
AT,Hopfgarten,6,Austria
AT,Hopfgarten im Brixental,7,Austria
AT,Hörbranz,8,Austria
AT,Horitschon,,Austria
AT,Horn,,Austria
AT,Hornstein,1,Austria
AT,Hörsching,4,Austria
AT,Hötzelsdorf,3,Austria
AT,Huttau,5,Austria
AT,Illmitz,,Austria
AT,Ilz,6,Austria
AT,Imst,7,Austria
AT,Innsbruck,,Austria
AT,Inzersdorf an der Traisen,3,Austria
AT,Inzersdorf Im Kremstal,4,Austria
AT,Inzing,7,Austria
AT,Irdning,6,Austria
AT,Itter,7,Austria
AT,Itterdörfl,7,Austria
AT,Jagerberg,,Austria
AT,Japons,3,Austria
AT,Jenbach,,Austria
AT,Jennersdorf,,Austria
AT,Jerzens,7,Austria
AT,Jetzelsdorf,3,Austria
AT,Joching,,Austria
AT,Jois,,Austria
AT,Judenberg,,Austria
AT,Judenburg,,Austria
AT,Judendorf,6,Austria
AT,Jungholz,,Austria
AT,Kallham,4,Austria
AT,Kalsdorf,,Austria
AT,Kaltenbach,7,Austria
AT,Kammern im Liesingtal,8,Austria
AT,Kammersdorf,3,Austria
AT,Kapfenberg,,Austria
AT,Kapfenstein,6,Austria
AT,Kappl,,Austria
AT,Kaprun,5,Austria
AT,Karlsdorf,,Austria
AT,Katzelsdorf,6,Austria
AT,Kefermarkt,4,Austria
AT,Kematen an der Krems,3,Austria
AT,Kematen in Tirol,,Austria
AT,Kematen Ybbs,,Austria
AT,Kemating,,Austria
AT,Kemeten,1,Austria
AT,Kennelbach,,Austria
AT,Ketzelsdorf,3,Austria
AT,Kienberg,,Austria
AT,Kindberg,,Austria
AT,Kirchbach,,Austria
AT,Kirchberg am Wagram,,Austria
AT,Kirchberg am Walde,,Austria
AT,Kirchberg an der Raab,6,Austria
AT,Kirchbichl,,Austria
AT,Kirchdorf an der Krems,4,Austria
AT,Kirchdorf in Tirol,7,Austria
AT,Kirchheim im Innkreis,4,Austria
AT,Kirchschlag bei Linz,4,Austria
AT,Kirchstetten,3,Austria
AT,Kittsee,,Austria
AT,Kitzbuhel,7,Austria
AT,Kitzeck im Sausal,6,Austria
AT,Klaffer,4,Austria
AT,Klagenfurt,2,Austria
AT,Klaus,,Austria
AT,Klein Sankt Paul,2,Austria
AT,Kleinharras,,Austria
AT,Kleinhoflein,1,Austria
AT,Kleinmutschen,1,Austria
AT,Kleinneusiedl,3,Austria
AT,Kleinpöchlarn,3,Austria
AT,Kleinraming,4,Austria
AT,Kleinriedenthal,3,Austria
AT,Kleinwiesendorf,3,Austria
AT,Kleinzell,3,Austria
AT,Klöch,6,Austria
AT,Klosterneuburg,,Austria
AT,Knittelfeld,,Austria
AT,Kobersdorf,1,Austria
AT,Köflach,,Austria
AT,Koglhof,,Austria
AT,Kohfidisch,,Austria
AT,Kolbnitz,2,Austria
AT,Kollerschlag,4,Austria
AT,Kolsass,7,Austria
AT,Königsbrunn am Wagram,3,Austria
AT,Königstetten,3,Austria
AT,Kopfing im Innkreis,4,Austria
AT,Koppl,5,Austria
AT,Korneuburg,,Austria
AT,Kössen,7,Austria
AT,Köstendorf,5,Austria
AT,Kötschach-Mauthen,,Austria
AT,Kottes,3,Austria
AT,Kottingbrunn,3,Austria
AT,Kramsach,7,Austria
AT,Kraubath an der Mur,,Austria
AT,Krems,,Austria
AT,Krems an der Donau,3,Austria
AT,Kremsmünster,,Austria
AT,Krenglbach,4,Austria
AT,Krieglach,6,Austria
AT,Krobotek,1,Austria
AT,Kröllendorf,,Austria
AT,Kronstorf,4,Austria
AT,Krottendorf,6,Austria
AT,Krumbach Markt,3,Austria
AT,Krummnussbaum,,Austria
AT,Krustetten,3,Austria
AT,Kuchl,,Austria
AT,Kufstein,,Austria
AT,Kühnsdorf,2,Austria
AT,Kumberg,6,Austria
AT,Kundl,,Austria
AT,Laa an der Thaya,,Austria
AT,Laakirchen,4,Austria
AT,Lackenbach,1,Austria
AT,Ladendorf,3,Austria
AT,Lambach,,Austria
AT,Lambrechten,4,Austria
AT,Lamprechtshausen,5,Austria
AT,Landeck,,Austria
AT,Längenfeld,,Austria
AT,Langenlebarn,3,Austria
AT,Langenlois,,Austria
AT,Langenrohr,3,Austria
AT,Langenstein,,Austria
AT,Langenwang,6,Austria
AT,Langenzersdorf,3,Austria
AT,Langkampfen,7,Austria
AT,Lannach,6,Austria
AT,Lanzenkirchen,3,Austria
AT,Lassing,6,Austria
AT,Launsdorf,,Austria
AT,Lauterach,,Austria
AT,Lavant,7,Austria
AT,Laxenburg,,Austria
AT,Lebring,6,Austria
AT,Lech,8,Austria
AT,Lechaschau,7,Austria
AT,Leiben,3,Austria
AT,Leibnitz,,Austria
AT,Lembach,4,Austria
AT,Lend,,Austria
AT,Lengau,,Austria
AT,Lengenfeld,3,Austria
AT,Lenzing,,Austria
AT,Leoben,,Austria
AT,Leobendorf,,Austria
AT,Leobersdorf,,Austria
AT,Leonding,,Austria
AT,Leopoldsdorf (Wien),3,Austria
AT,Leutasch,,Austria
AT,Leutschach,6,Austria
AT,Lichtenberg,3,Austria
AT,Lichtenworth,3,Austria
AT,Lieboch,6,Austria
AT,Lienz,,Austria
AT,Lieserbruecke,2,Austria
AT,Liezen,,Austria
AT,Lilienfeld,3,Austria
AT,Limberg,3,Austria
AT,Lindabrunn,3,Austria
AT,Linz,,Austria
AT,Litschau,3,Austria
AT,Litzelsdorf,1,Austria
AT,Lobendorf,3,Austria
AT,Lochau,,Austria
AT,Lochen,4,Austria
AT,Lofer,5,Austria
AT,Lohnsburg,,Austria
AT,Loimersdorf,,Austria
AT,Loipersbach,3,Austria
AT,Loipersdorf,3,Austria
AT,Loosdorf,,Austria
AT,Ludesch,8,Austria
AT,Lustenau,,Austria
AT,Lutzmannsburg,1,Austria
AT,Mäder,8,Austria
AT,Madstein,6,Austria
AT,Mailberg,3,Austria
AT,Maishofen,5,Austria
AT,Mandling,6,Austria
AT,Mannersdorf am Leithagebirge,3,Austria
AT,Mannersdorf an der March,3,Austria
AT,Manning,4,Austria
AT,Marbach an der Donau,3,Austria
AT,Marchtrenk,4,Austria
AT,Margarethen am Moos,3,Austria
AT,Maria Enzersdorf,3,Austria
AT,Maria Laach am Jauerling,3,Austria
AT,Maria Lanzendorf,,Austria
AT,Maria Rain,2,Austria
AT,Maria Saal,2,Austria
AT,Mariasdorf,1,Austria
AT,Mariazell,6,Austria
AT,Markgrafneusiedl,,Austria
AT,Markt Allhau,1,Austria
AT,Markt Piesting,3,Austria
AT,Marktl,,Austria
AT,Marz,1,Austria
AT,Matrei am Brenner,,Austria
AT,Mattersburg,,Austria
AT,Mattighofen,,Austria
AT,Mattsee,5,Austria
AT,Matzen,3,Austria
AT,Mauerbach,3,Austria
AT,Mauerkirchen,,Austria
AT,Mautern,3,Austria
AT,Mautern an der Donau,3,Austria
AT,Mautern in Steiermark,6,Austria
AT,Mauterndorf,5,Austria
AT,Mauthausen,,Austria
AT,Mayrhofen,7,Austria
AT,Meggenhofen,,Austria
AT,Mehrnbach,4,Austria
AT,Meiningen,8,Austria
AT,Meiselding,2,Austria
AT,Melk,,Austria
AT,Mellau,8,Austria
AT,Merchtrenk,4,Austria
AT,Messendorf,6,Austria
AT,Mettersdorf Am Sassbach,,Austria
AT,Michaelbeuern,5,Austria
AT,Michelbach,3,Austria
AT,Micheldorf,2,Austria
AT,Micheldorf am Kienberge,4,Austria
AT,Micheldorf in Kärnten,,Austria
AT,Micheldorf in Oberösterreich,4,Austria
AT,Michelhausen,3,Austria
AT,Miklauzhof,,Austria
AT,Millstatt,2,Austria
AT,Mils,7,Austria
AT,Missingdorf,3,Austria
AT,Mistelbach,4,Austria
AT,Mittelberg,,Austria
AT,Mitterberghutten,5,Austria
AT,Mitterdorf im Murztal,6,Austria
AT,Mitterkirchen,4,Austria
AT,Mittersill,,Austria
AT,Mixnitz,,Austria
AT,Möderbrugg,,Austria
AT,Mödling,,Austria
AT,Mollands,3,Austria
AT,Mollbrucke,2,Austria
AT,"Mollersdorf, Baden",3,Austria
AT,"Mollersdorf, Tull an der Donau",3,Austria
AT,Molln,,Austria
AT,Mönchhof,,Austria
AT,Mondsee,,Austria
AT,Moosbrunn,3,Austria
AT,Moosdorf,4,Austria
AT,Morbisch am See,1,Austria
AT,Muhldorf,3,Austria
AT,Mühlheim,,Austria
AT,Müllendorf,,Austria
AT,Münchendorf,,Austria
AT,Munderfing,4,Austria
AT,Münichreith,,Austria
AT,Münzbach,4,Austria
AT,Münzkirchen,,Austria
AT,Murau,6,Austria
AT,Mureck,6,Austria
AT,Murstetten,3,Austria
AT,Mürzhofen,6,Austria
AT,Mürzzuschlag,,Austria
AT,Muthmannsdorf,3,Austria
AT,Naarn,4,Austria
